6	534	1566	1900	2131	2974	3732
6	1352	1737	2554	2695	3383	3548
6	582	1357	1684	2110	3449	3681
6	389	631	1293	2283	3145	3493
6	1650	1967	2311	2459	3289	3856
6	667	2046	2247	2487	2606	3945
6	2023	2563	2688	2791	3358	3551
6	715	904	2178	2365	3161	3663
6	82	1388	2351	2466	2739	3049
6	918	1255	1691	2144	2604	3766
6	278	1515	1868	1960	2888	2947
6	84	294	2275	2881	3916	3954
6	362	1094	1693	2260	2618	2950
6	347	856	890	1061	1734	3271
6	270	581	1603	1836	1840	2128
6	50	209	543	1092	1795	2168
6	186	333	1521	1766	2217	3104
6	94	279	543	1424	2434	3929
6	207	518	1668	1962	2064	3076
6	687	1315	1524	1590	1998	3865
6	94	117	1120	1362	1472	3030
6	100	238	374	1647	1664	2173
6	1444	1798	1860	1950	3445	3628
6	1029	1814	2498	2764	3179	3497
6	188	647	1504	2467	2538	2863
6	896	1397	3684	3884	3886	3946
6	433	1211	1253	2738	2919	3690
6	711	876	1506	3037	3628	3921
6	1133	1610	2057	2373	2726	3681
6	47	512	707	2379	2431	2690
6	5	377	785	993	1383	2287
6	1021	1449	1480	1516	1663	3968
6	1554	1632	1843	1911	2007	3041
6	293	447	1123	1167	3233	3852
6	1921	2961	2964	3184	3232	3624
6	78	1193	2074	2610	3316	3930
6	387	513	1057	2526	2693	3626
6	502	615	1136	2205	2872	3861
6	788	801	1134	1294	2331	3502
6	1467	1929	2212	2605	2864	3790
6	225	2388	2477	3039	3213	3692
6	457	1436	1559	1899	1914	2369
6	428	644	889	1076	1336	2245
6	474	1284	2254	2772	2775	3324
6	18	1058	1069	1263	2467	3822
6	31	229	469	866	3134	3757
6	694	1147	1241	1329	1922	3774
6	2016	2366	2658	3334	3753	3897
6	692	968	1164	2594	2789	2821
6	195	1276	1330	1600	3209	3241
6	472	587	1823	2814	3032	3564
6	576	602	725	1995	2188	2292
6	210	1443	1853	1896	2088	3614
6	136	187	571	1445	3328	3883
6	560	902	2170	2614	3211	3246
6	413	1937	2025	2494	2495	3335
6	760	2443	2567	3293	3401	3524
6	119	137	468	739	1337	3242
6	241	1290	2011	2192	3557	3606
6	80	168	202	1706	2134	3667
6	547	1234	1681	1697	2089	2475
6	989	1432	1587	2412	2535	3378
6	43	1801	2146	2669	2670	2798
6	889	916	2279	2474	2974	3264
6	300	492	1218	2078	2709	3736
6	163	1491	1699	2932	3164	3665
6	1160	2540	2857	2888	2892	3336
6	965	2140	2728	3125	3482	3969
6	826	859	988	1941	2697	3401
6	516	984	1887	2209	3053	3406
6	450	1360	1786	2210	3647	3804
6	523	1386	1517	2513	2729	2948
6	2	1199	1457	2377	2589	3637
6	1821	1884	2515	3399	3411	3958
6	960	1028	2401	2453	2807	3457
6	114	1387	2219	3544	3885	3892
6	555	1367	1403	1591	3826	3925
6	717	1574	1913	2243	3367	3536
6	1080	1323	1478	1815	2987	3641
6	170	3024	3212	3415	3602	3811
6	594	838	1471	1989	3058	3740
6	0	390	1700	2997	3224	3381
6	664	1320	2034	3084	3802	3958
6	561	605	1063	2024	2716	3004
6	591	917	1728	2071	3447	3648
6	853	1232	1907	3227	3288	3885
6	88	116	1163	1687	2595	3822
6	567	646	692	1696	2215	3838
6	221	315	1233	2303	2987	3311
6	115	400	2140	2986	2995	3008
6	591	2006	2266	2270	2830	3236
6	79	322	1722	2242	3257	3640
6	852	2177	2304	2597	2812	3929
6	1243	1582	1610	1791	2856	2862
6	754	1455	1609	1683	1927	2225
6	812	1645	2362	2652	3347	3580
6	56	847	1328	1384	2021	2712
6	549	1399	1619	2306	2820	3874
6	265	686	1754	2398	3283	3370
6	1117	1201	1892	2213	2450	3795
6	1077	1094	1288	2155	2566	2741
6	2667	3245	3284	3541	3865	3971
6	112	1176	1809	2168	2827	3554
6	48	1232	1236	1526	2732	3428
6	9	223	1095	1297	2791	3716
6	364	746	868	1979	2660	3754
6	983	1284	1780	1874	2894	3321
6	197	255	720	1177	3323	3991
6	462	1136	1662	2822	3226	3520
6	557	1397	2214	2261	2526	3085
6	175	1416	1441	2285	3375	3444
6	380	856	1633	2165	2502	3698
6	431	919	2361	2420	2848	3244
6	311	882	1594	1888	1916	3784
6	183	1054	1058	1437	1567	3506
6	309	2238	2294	3044	3286	3971
6	73	1822	2256	3121	3679	3812
6	33	811	1222	1730	3367	3968
6	416	675	818	2728	3127	3883
6	233	505	1687	1871	1998	3202
6	208	1781	2656	2763	3126	3689
6	1221	1617	1660	1745	2071	3846
6	541	1473	1832	2707	3622	3661
6	92	521	782	1502	1791	1834
6	834	844	1833	1839	2319	3027
6	24	274	897	1407	2400	3773
6	4	1166	1577	2065	3024	3534
6	784	1490	1873	1877	2848	3469
6	400	1125	1678	1822	1873	3042
6	74	2642	2872	3255	3685	3970
6	267	1487	1529	2977	3200	3483
6	217	346	402	1643	3329	3363
6	1866	2087	2158	2679	3431	3640
6	634	831	1168	2890	3704	3989
6	604	1435	1706	1984	2635	3559
6	231	2090	2203	2702	2886	3477
6	910	1284	2044	2425	2534	2899
6	772	926	1342	1777	2072	2679
6	148	745	898	1183	2632	3523
6	260	791	1734	2385	2837	3044
6	347	695	1227	2929	3180	3817
6	446	1485	1519	2765	3344	3370
6	199	655	2515	3186	3424	3774
6	50	1027	1156	2138	2634	2744
6	1177	1441	2631	3390	3403	3619
6	95	1081	1466	1548	2944	3081
6	1782	2334	2432	2464	3180	3875
6	1580	1846	1901	1971	2305	2758
6	152	542	1680	1837	2709	3069
6	757	1753	2959	3154	3188	3863
6	1578	2012	2846	2925	3256	3435
6	351	1776	2660	3272	3721	3938
6	575	677	2520	2920	3616	3663
6	463	1991	2289	2552	3226	3476
6	858	1581	1796	2109	2869	3017
6	234	2285	2630	2821	2828	3914
6	1415	3027	3270	3834	3863	3867
6	58	343	795	1339	1732	3940
6	515	684	789	1303	2445	3067
6	1375	1406	2096	2621	2834	3632
6	62	1605	3289	3431	3549	3932
6	541	689	1663	1806	2423	2860
6	1	1014	2415	2874	3731	3913
6	1523	2132	2616	3274	3540	3787
6	321	1150	1168	1380	2617	2808
6	482	1150	1943	2323	3125	3846
6	1741	2643	3128	3287	3655	3749
6	206	2182	2779	2812	3203	3559
6	381	1978	2348	2686	3262	3617
6	513	812	1198	1740	2774	3828
6	14	656	1393	2095	2674	2891
6	466	1334	2692	3206	3598	3854
6	259	353	392	885	2227	2469
6	1308	1408	1431	1759	2422	3075
6	1330	1469	1883	2296	2407	3584
6	140	201	1208	2577	2810	3392
6	136	792	887	2008	2778	2841
6	963	1002	2364	2964	3630	3870
6	72	1893	3068	3460	3638	3959
6	418	628	1333	1984	2725	2777
6	251	1240	1470	1806	2490	2547
6	141	2015	2196	2667	3102	3263
6	705	752	1180	1322	2880	3156
6	239	906	1465	1658	2383	3986
6	64	282	614	1559	1714	2675
6	1184	1406	2196	2360	2594	3872
6	695	885	2875	3183	3527	3712
6	810	1133	1897	1988	2700	2872
6	249	596	886	1586	3153	3594
6	154	783	874	1923	2200	2268
6	17	272	490	559	2331	3970
6	29	430	604	1612	2600	3297
6	77	780	1261	1381	2974	3928
6	65	945	1835	1966	2968	3709
6	16	129	208	1292	2830	3437
6	243	1028	1721	3023	3052	3133
6	256	323	592	2591	3553	3692
6	691	1012	1119	2142	2341	3110
6	232	1209	1736	1953	2207	3459
6	358	835	1064	3730	3857	3871
6	1498	1898	2370	2397	2516	3702
6	2066	2638	3353	3384	3507	3833
6	593	718	1216	1467	2595	3515
6	8	544	615	1565	1585	2967
6	1005	1370	1775	3113	3472	3657
6	92	999	1440	2581	3170	3454
6	803	3015	3025	3127	3449	3642
6	448	742	2363	2455	3078	3674
6	690	1242	1562	2486	2991	3319
6	813	1842	2120	2876	2913	3322
6	58	215	273	1684	1788	3270
6	76	295	979	1257	1368	2082
6	340	1014	1352	2528	2620	3894
6	1409	1459	1912	2275	3422	3947
6	384	475	773	1834	2464	3963
6	23	1280	1994	2148	2154	2562
6	727	1093	1848	2283	3087	3453
6	53	208	530	1674	3374	3578
6	576	1312	1497	1838	2632	3498
6	291	329	1980	2937	3269	3443
6	1668	3592	3801	3816	3829	3880
6	162	510	2978	3162	3335	3404
6	1246	1632	1920	2995	3213	3875
6	802	912	1274	2824	2986	3942
6	1529	2158	3051	3117	3187	3702
6	822	1257	2747	2768	2854	3066
6	128	1031	1312	3351	3394	3431
6	878	902	1691	2088	2593	3502
6	720	1091	1421	3274	3593	3599
6	18	217	471	1590	2511	3845
6	837	2777	3079	3363	3427	3893
6	822	1462	1973	2358	2365	2868
6	1206	2096	2126	2829	2955	3178
6	39	665	712	2612	2863	3839
6	158	940	1035	1038	1849	1932
6	1004	1024	1482	2051	2892	2958
6	1411	1507	2556	2704	3874	3907
6	545	2654	2804	2932	3042	3396
6	937	1538	2092	2701	2799	3652
6	358	1082	2109	2190	2289	2643
6	92	577	630	1116	1745	3339
6	747	813	1071	2439	3032	3944
6	1273	1351	2300	2493	3568	3957
6	111	1112	2031	2752	2946	3856
6	99	1193	1526	1597	1626	2801
6	1522	2533	2715	2736	2809	2977
6	818	3025	3731	3805	3891	3902
6	1148	1394	2232	2381	2684	3137
6	25	2048	2114	3424	3438	3992
6	342	477	1249	2884	3060	3337
6	214	1512	2068	3346	3783	3919
6	848	1382	1883	2456	3166	3342
6	150	562	1891	2128	3438	3906
6	192	1120	1875	1963	3123	3724
6	1045	1167	1457	2497	2647	3933
6	140	594	636	1933	2773	2854
6	287	929	2778	3009	3152	3349
6	315	1669	1832	2135	2383	2505
6	345	796	1509	2575	2900	3100
6	406	476	1625	2065	3095	3254
6	86	870	2405	2720	3480	3579
6	61	106	1470	1653	3798	3992
6	571	823	949	1311	2203	2689
6	1430	2025	3631	3671	3938	3960
6	350	1461	2142	2973	3571	3690
6	1448	1497	1891	2042	2230	2257
6	169	629	1090	1263	2387	3348
6	1326	1552	2281	3208	3446	3479
6	69	939	2189	2945	3313	3473
6	366	519	1137	2416	2551	3302
6	378	1247	2485	2508	3230	3780
6	257	1158	1408	1708	1790	2454
6	360	384	459	861	1860	3476
6	701	1114	1605	1712	2524	2703
6	130	179	864	2541	2569	3231
6	1458	1778	1937	2293	2766	3395
6	91	383	1267	1698	2665	2743
6	207	802	878	2552	3487	3996
6	142	1130	1929	2492	2846	3352
6	1044	1149	1215	1644	2197	2883
6	55	327	1337	1614	1786	2437
6	1640	2620	2921	3029	3411	3867
6	218	780	2034	2848	3426	3509
6	140	347	637	1049	1251	3711
6	330	503	1344	1429	2147	3079
6	1040	1253	1393	1642	3002	3501
6	527	895	1800	2605	3524	3919
6	19	579	764	917	1056	2830
6	634	1009	1269	2129	3882	3998
6	253	734	2127	2156	2593	2636
6	101	328	1933	2172	3191	3463
6	532	1043	1270	1458	3341	3696
6	2519	2649	2737	2926	3329	3360
6	696	1588	2016	2953	3112	3525
6	163	282	3071	3152	3421	3827
6	293	1689	2028	2651	3316	3556
6	230	975	1295	1749	2101	2788
6	1396	1859	2035	2040	2560	2753
6	356	663	1739	2060	3776	3890
6	1324	1545	1615	1656	2159	2622
6	747	1068	1575	2240	2665	3314
6	1315	1793	2169	2424	3121	3978
6	130	422	2588	2832	3412	3719
6	913	1341	1434	2461	3461	3656
6	198	652	998	1522	2018	3355
6	1317	1465	1692	3430	3627	3868
6	220	467	867	2757	2841	3314
6	27	533	825	2717	2921	2972
6	59	633	937	1418	2628	3597
6	622	866	1415	2033	2985	3073
6	363	860	1017	1543	2620	2870
6	2838	3174	3178	3447	3532	3943
6	363	846	1812	2020	2266	3922
6	981	1569	2239	2675	3586	3843
6	867	1126	1316	1386	2677	3484
6	616	1238	2010	2890	3046	3625
6	616	1046	2218	2311	2864	3022
6	531	1476	2155	2938	3061	3273
6	361	1074	1624	2078	2349	2726
6	1764	2042	2056	3217	3587	3836
6	528	1281	2023	3659	3849	3879
6	374	1547	2417	2494	2918	3350
6	212	408	1033	1699	2270	3806
6	101	154	777	820	1788	3574
6	696	1627	1830	2274	2669	3337
6	664	1442	1896	2055	2545	3481
6	391	1794	1870	1974	2438	3977
6	766	1817	2061	2912	3189	3981
6	206	577	2148	2657	2797	3267
6	973	1419	1932	2394	2454	2458
6	311	321	892	907	2886	3066
6	708	1547	2101	2939	3329	3448
6	1872	1940	2823	3295	3519	3669
6	136	227	1405	3034	3146	3835
6	994	1043	1698	2717	2930	3232
6	944	972	991	1267	2231	3218
6	345	638	1808	2436	2440	3173
6	364	2403	2686	2761	2831	3292
6	324	594	1372	1681	2374	3292
6	401	933	1705	1760	2100	2723
6	144	1102	1495	2623	2975	3576
6	635	814	1967	2904	3436	3976
6	10	378	546	1133	3738	3839
6	21	129	798	1348	1754	3379
6	182	205	1608	2209	2664	3067
6	53	625	1148	1508	1624	1733
6	22	608	965	1776	2135	3215
6	68	388	1881	2482	2794	3600
6	252	1190	2183	3122	3197	3714
6	1309	1590	2329	2902	2922	3618
6	1063	1795	1972	2216	3594	3731
6	2122	2137	2183	2389	2859	3229
6	2269	2468	2504	2646	2717	3645
6	769	836	1197	1809	1944	2324
6	857	1223	1261	1382	1984	3560
6	514	984	1108	1542	2376	2720
6	907	915	958	1083	2254	2638
6	1024	1169	1307	1650	1692	1769
6	395	1286	1478	2801	2977	3643
6	453	937	2255	2703	3317	3796
6	95	258	1367	2496	2527	3190
6	181	593	2382	2942	3441	3525
6	512	1565	1732	1991	2486	3471
6	253	811	1031	1493	1689	2811
6	216	1231	2046	2819	2925	3718
6	658	816	874	2126	2466	2537
6	29	1018	1758	1851	3375	3920
6	24	1641	2214	2883	3008	3328
6	650	1214	2272	2670	3268	3531
6	786	880	1607	2304	3432	3620
6	178	197	589	1004	2594	3240
6	337	607	1060	2639	2683	3296
6	445	924	1179	2554	3705	3765
6	980	1012	1574	2442	2648	2969
6	269	714	760	807	2763	3792
6	417	460	2802	3012	3434	3912
6	479	961	1982	2184	3441	3993
6	327	501	1196	1267	1870	1951
6	439	1295	1355	1908	1935	2482
6	1207	1256	1503	1566	1707	3579
6	1131	1142	1301	2551	2569	3666
6	700	785	1096	1510	1934	2370
6	363	672	1190	2629	2927	3902
6	2022	2179	2401	2480	2641	3056
6	288	1027	1231	2825	3621	3625
6	2	142	169	379	1960	2142
6	1519	1626	1712	1750	2419	2956
6	417	854	1019	2247	2623	2725
6	640	1398	1407	2426	2531	3174
6	547	974	2768	2980	3382	3473
6	1197	1325	1704	2340	3344	3357
6	540	648	755	1171	1649	2799
6	353	602	878	1256	1771	2960
6	108	1523	2221	2441	2637	3265
6	189	1312	2378	2678	3502	3961
6	292	508	1373	2984	3275	3720
6	419	623	679	729	865	3263
6	483	1492	1722	2446	3903	3941
6	884	1432	1951	2097	3553	3789
6	314	710	717	877	1995	2907
6	32	676	1798	1869	1927	2408
6	843	1992	2941	3555	3589	3906
6	456	1972	2037	2259	2506	3123
6	155	604	804	881	2295	3812
6	51	304	728	3308	3311	3973
6	1730	2162	2421	2838	2881	3633
6	167	178	268	615	1229	2596
6	376	713	1345	2251	2662	3667
6	589	641	1752	3578	3756	3888
6	168	1549	1874	2131	2235	3965
6	1107	1367	1807	2385	2787	3331
6	171	234	950	1629	1715	3199
6	374	893	1260	2108	2178	2666
6	336	470	2470	2920	3410	3623
6	896	1385	1623	2564	2840	3086
6	149	1392	1677	2053	2941	3544
6	308	517	1724	2115	2901	3254
6	994	1088	1222	1762	2218	3764
6	336	1189	2091	2123	2550	3798
6	427	824	943	976	1241	3058
6	611	1277	1502	1505	2415	3890
6	164	323	2310	2397	2598	3089
6	55	1194	1822	1861	2513	3231
6	324	505	599	1033	3332	3780
6	385	842	959	1401	3056	3659
6	19	295	612	725	1172	1283
6	267	325	603	726	1739	2851
6	213	237	1111	1912	1921	2494
6	796	818	2913	3411	3662	3869
6	111	371	1000	2152	2696	3721
6	273	2903	2957	3047	3415	3513
6	251	1613	2541	2657	3104	3655
6	368	1226	1610	1770	2432	3173
6	2944	3029	3224	3243	3484	3899
6	504	815	969	1975	2192	3282
6	1120	1495	1555	2876	2992	3704
6	997	1759	2512	3181	3348	3611
6	123	250	1544	1667	3080	3862
6	1635	2068	2573	2790	3269	3985
6	516	764	888	1122	2318	3725
6	1717	2158	2487	2514	3101	3365
6	87	596	732	843	2935	3917
6	567	1789	2399	2575	2619	3495
6	167	244	621	992	1606	2019
6	595	1831	2100	2402	3129	3983
6	398	485	572	1144	2282	3741
6	44	445	2849	3178	3184	3686
6	264	564	662	724	3235	3515
6	121	153	396	411	2732	3473
6	835	1647	1830	2242	2578	2611
6	242	466	995	1418	2734	2962
6	205	531	1618	2782	3261	3860
6	97	1623	1683	2756	3528	3988
6	12	203	486	1089	2265	2384
6	645	830	1725	1909	3074	3152
6	174	1423	2389	3026	3603	3972
6	31	432	1685	3526	3737	3954
6	190	1086	1872	2028	2272	2909
6	484	552	619	888	1550	2145
6	105	382	764	1249	2866	3378
6	1234	1787	2223	2745	3245	3651
6	193	194	957	3094	3172	3575
6	146	653	655	950	1165	3924
6	652	1391	2879	3082	3362	3465
6	1520	2060	2398	2548	3794	3847
6	266	902	1189	2220	3422	3609
6	289	1659	1738	2447	3385	3673
6	441	841	2181	2409	3192	3563
6	418	451	474	2988	3451	3567
6	114	404	1003	2916	3193	3394
6	602	1106	1318	2576	2672	3530
6	501	1005	1366	2820	3444	3991
6	612	1162	1206	2061	3398	3491
6	139	697	934	986	3533	3758
6	110	279	2313	2608	2884	3973
6	1152	1864	1926	2006	2586	3116
6	914	1271	1306	2590	3698	3997
6	1073	1379	2630	2905	3258	3609
6	505	690	863	1143	3301	3390
6	822	1272	1915	2098	2849	3744
6	239	909	1083	1230	2650	3259
6	84	385	1379	2414	2744	2916
6	2086	2116	2741	2906	2953	3625
6	96	839	1988	2458	3131	3246
6	273	444	1400	1695	2375	3707
6	0	307	504	643	2664	3664
6	977	1017	2619	2644	3393	3918
6	320	1059	2232	2556	2922	3836
6	414	2020	2116	2913	3217	3402
6	336	920	996	1697	2321	2586
6	254	1586	2488	2769	3740	3782
6	1351	1976	2044	2063	2483	3896
6	522	907	1834	2522	2803	3035
6	1003	1006	2234	2346	3660	3886
6	393	835	928	2116	2120	2767
6	511	1041	1281	1557	2355	3730
6	851	1313	1604	2406	2613	3844
6	75	1990	2176	2241	3568	3661
6	311	442	716	1021	2455	3918
6	539	1338	2280	2727	3119	3725
6	141	1797	2448	2814	3656	3881
6	1117	1540	2026	3045	3160	3713
6	94	605	1481	2596	2681	3326
6	689	1193	1225	2383	2609	3569
6	365	1306	1629	2351	2564	2668
6	609	792	2436	3423	3545	3599
6	613	750	2167	3412	3871	3889
6	1775	2184	2747	3037	3763	3782
6	1224	1489	2139	3187	3675	3756
6	272	1135	1401	3103	3278	3878
6	1160	1535	1932	2047	2544	3758
6	397	1256	1617	1810	3327	3491
6	566	1766	2291	2615	2630	2743
6	230	631	980	1969	3742	3905
6	338	1981	2540	3231	3701	3964
6	1210	1958	2393	2425	3490	3933
6	773	778	1263	2007	2231	2691
6	335	755	796	819	2718	3081
6	299	397	1423	2083	2112	2976
6	63	384	727	1846	2528	3030
6	331	774	1388	1949	2467	3236
6	449	576	1514	1938	2507	2923
6	193	291	1894	2265	2616	3955
6	486	1032	1876	2667	2954	3853
6	641	1239	1691	2533	3040	3130
6	637	1923	2068	2482	3440	3639
6	109	1527	1541	1661	2015	3414
6	195	211	1039	1978	2949	3267
6	674	1851	2058	2070	2639	3057
6	1140	1238	1433	2309	2817	3540
6	236	532	1109	2256	2343	2529
6	24	161	2295	3533	3681	3927
6	36	81	1080	1487	2721	3106
6	324	351	1464	2083	2813	3563
6	102	171	642	1462	2687	3144
6	221	2011	2893	3708	3823	3941
6	31	1718	1824	2033	3043	3585
6	646	1336	2801	3511	3743	3948
6	708	2362	2642	3331	3648	3898
6	1490	1570	2512	2761	2800	3691
6	459	1375	1759	2626	2637	3848
6	103	167	1161	1962	3214	3908
6	1142	1448	2064	3506	3564	3807
6	656	1334	1782	2323	3172	3964
6	1174	2185	2219	2309	2699	2936
6	1185	1902	2782	3498	3514	3789
6	797	1618	1887	2561	3131	3366
6	753	923	1598	2588	2783	3189
6	1015	1204	1580	2907	3393	3683
6	112	976	2980	3776	3814	3834
6	628	3162	3538	3577	3599	3664
6	542	1059	1195	2664	2808	3423
6	742	906	2867	3005	3428	3447
6	931	1878	1959	2814	3765	3905
6	67	302	509	804	1951	3792
6	613	728	953	1652	1913	2614
6	386	420	632	1087	1820	2480
6	1533	1608	1983	2815	3475	3613
6	315	420	618	1472	3006	3852
6	163	190	1803	2194	2404	2810
6	1672	1783	2300	2372	2473	3111
6	797	939	1242	1823	2621	2760
6	795	1606	1626	1777	1911	3949
6	184	462	1403	2945	3035	3658
6	1768	2288	2543	2559	2691	3553
6	1663	1904	2265	2520	2839	3830
6	91	427	468	2419	3387	3586
6	627	863	1368	2764	3408	3826
6	1297	1756	2043	2651	3280	3390
6	180	1402	2998	3061	3381	3741
6	1161	1438	2337	2694	3565	3632
6	1081	1178	1463	1994	2010	3679
6	815	2527	2818	3165	3685	3994
6	174	1099	1746	2244	2372	3372
6	297	838	1695	1787	2086	3956
6	328	429	1038	1354	2325	2903
6	1857	2263	3242	3395	3648	3980
6	716	1756	1955	2798	3462	3668
